A¤o;Mes;Provincia;Cant¢n;N£mero de Personas;Fecha de Corte
2023;11;ZAMORA CHINCHIPE;ZAMORA;15;30/11/2023
2023;11;ZAMORA CHINCHIPE;YANTZAZA;65;30/11/2023
2023;11;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;1;30/11/2023
2023;11;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;64;30/11/2023
2024;1;AZUAY;CAMILO PONCE ENRIQUEZ;3;31/1/2024
2024;1;AZUAY;CHORDELEG;1;31/1/2024
2024;1;AZUAY;CUENCA;361;31/1/2024
2024;1;AZUAY;GUALACEO;2;31/1/2024
2024;1;AZUAY;NABON;5;31/1/2024
2024;1;AZUAY;PAUTE;3;31/1/2024
2024;1;AZUAY;PUCARA;1;31/1/2024
2024;1;AZUAY;SIGSIG;1;31/1/2024
2024;1;BOLIVAR;CHIMBO;2;31/1/2024
2024;1;BOLIVAR;GUARANDA;20;31/1/2024
2024;1;BOLIVAR;SAN MIGUEL;2;31/1/2024
2024;1;CA¥AR;AZOGUES;8;31/1/2024
2024;1;CA¥AR;CA¥AR;4;31/1/2024
2024;1;CA¥AR;EL ORO;1;31/1/2024
2024;1;CA¥AR;EL TAMBO;2;31/1/2024
2024;1;CA¥AR;LA TRONCAL;1;31/1/2024
2024;1;CA¥AR;BIBLIAN;2;31/1/2024
2024;1;CARCHI;ESPEJO;3;31/1/2024
2024;1;CARCHI;MIRA;1;31/1/2024
2024;1;CARCHI;MONTUFAR;8;31/1/2024
2024;1;CARCHI;TULCAN;9;31/1/2024
2024;1;CHIMBORAZO;CHAMBO ;2;31/1/2024
2024;1;CHIMBORAZO;GUANO;5;31/1/2024
2024;1;CHIMBORAZO;RIOBAMBA;99;31/1/2024
2024;1;COTOPAXI;LATACUNGA;35;31/1/2024
2024;1;COTOPAXI;PANGUA;4;31/1/2024
2024;1;COTOPAXI;PUJILI;5;31/1/2024
2024;1;COTOPAXI;SALCEDO;2;31/1/2024
2024;1;COTOPAXI;SAQUISILI;6;31/1/2024
2024;1;COTOPAXI;LA MANA;4;31/1/2024
2024;1;EL ORO;ARENILLAS;3;31/1/2024
2024;1;EL ORO;BALSAS;2;31/1/2024
2024;1;EL ORO;GUABO;3;31/1/2024
2024;1;EL ORO;HUAQUILLAS;65;31/1/2024
2024;1;EL ORO;MACHALA;264;31/1/2024
2024;1;EL ORO;MARCABELI;2;31/1/2024
2024;1;EL ORO;PASAJE;23;31/1/2024
2024;1;EL ORO;PI¥AS ;2;31/1/2024
2024;1;EL ORO;PORTOVELO;2;31/1/2024
2024;1;EL ORO;SANTA ROSA;23;31/1/2024
2024;1;EL ORO;ZARUMA;1;31/1/2024
2024;1;ESMERALDAS;ATACAMES;1;31/1/2024
2024;1;ESMERALDAS;ESMERALDAS;98;31/1/2024
2024;1;ESMERALDAS;QUININDE;39;31/1/2024
2024;1;ESMERALDAS;SAN LORENZO;1;31/1/2024
2024;1;GUAYAS;BALAO;14;31/1/2024
2024;1;GUAYAS;BALZAR;2;31/1/2024
2024;1;GUAYAS;DAULE;36;31/1/2024
2024;1;GUAYAS;DURAN;19;31/1/2024
2024;1;GUAYAS;EL TRIUNFO;3;31/1/2024
2024;1;GUAYAS;EMPALME;3;31/1/2024
2024;1;GUAYAS;GENERAL ANTONIO ELIZALDE;3;31/1/2024
2024;1;GUAYAS;GUAYAQUIL;409;31/1/2024
2024;1;GUAYAS;MILAGRO;19;31/1/2024
2024;1;GUAYAS;NARANJAL;2;31/1/2024
2024;1;GUAYAS;PEDRO CARBO;2;31/1/2024
2024;1;GUAYAS;PLAYAS;5;31/1/2024
2024;1;GUAYAS;SAMBORONDON;1;31/1/2024
2024;1;GUAYAS;SAN JACINTO DE YAGUACHI;4;31/1/2024
2024;1;GUAYAS;SIMON BOLIVAR;2;31/1/2024
2024;1;IMBABURA;ANTONIO ANTE;5;31/1/2024
2024;1;IMBABURA;COTACACHI;8;31/1/2024
2024;1;IMBABURA;IBARRA;35;31/1/2024
2024;1;IMBABURA;OTAVALO;7;31/1/2024
2024;1;IMBABURA;PIMAMPIRO;2;31/1/2024
2024;1;LOJA;CALVAS;6;31/1/2024
2024;1;LOJA;CATAMAYO;9;31/1/2024
2024;1;LOJA;CELICA;3;31/1/2024
2024;1;LOJA;ESPINDOLA;7;31/1/2024
2024;1;LOJA;LOJA;43;31/1/2024
2024;1;LOJA;PALTAS;1;31/1/2024
2024;1;LOJA;PINDAL;1;31/1/2024
2024;1;LOJA;QUILANGA;2;31/1/2024
2024;1;LOJA;SARAGURO;2;31/1/2024
2024;1;LOJA;ZAPOTILLO;3;31/1/2024
2024;1;LOJA;GONZANAMA;4;31/1/2024
2024;1;LOJA;MACARA;1;31/1/2024
2024;1;LOS RIOS;BABA;2;31/1/2024
2024;1;LOS RIOS;BABAHOYO;21;31/1/2024
2024;1;LOS RIOS;BUENA FE;4;31/1/2024
2024;1;LOS RIOS;MONTALVO;2;31/1/2024
2024;1;LOS RIOS;PALENQUE;1;31/1/2024
2024;1;LOS RIOS;PUEBLOVIEJO ;1;31/1/2024
2024;1;LOS RIOS;QUEVEDO;23;31/1/2024
2024;1;MANABI;BOLIVAR;8;31/1/2024
2024;1;MANABI;CHONE;6;31/1/2024
2024;1;MANABI;EL CARMEN;9;31/1/2024
2024;1;MANABI;JARAMIJO;2;31/1/2024
2024;1;MANABI;JIPIJAPA;8;31/1/2024
2024;1;MANABI;MANTA;46;31/1/2024
2024;1;MANABI;MONTECRISTI ;6;31/1/2024
2024;1;MANABI;PEDERNALES;3;31/1/2024
2024;1;MANABI;PORTOVIEJO;42;31/1/2024
2024;1;MANABI;PUERTO LOPEZ;1;31/1/2024
2024;1;MANABI;ROCAFUERTE;5;31/1/2024
2024;1;MANABI;SUCRE;4;31/1/2024
2024;1;MORONA SANTIAGO;GUALAQUIZA;8;31/1/2024
2024;1;MORONA SANTIAGO;LIMON INDANZA;2;31/1/2024
2024;1;MORONA SANTIAGO;MORONA;19;31/1/2024
2024;1;MORONA SANTIAGO;SAN JUAN BOSCO;1;31/1/2024
2024;1;MORONA SANTIAGO;SANTIAGO DE MENDEZ;1;31/1/2024
2024;1;NAPO;ARCHIDONA;7;31/1/2024
2024;1;NAPO;EL CHACO;17;31/1/2024
2024;1;NAPO;QUIJOS;12;31/1/2024
2024;1;NAPO;TENA;37;31/1/2024
2024;1;ORELLANA;AGUARICO;4;31/1/2024
2024;1;ORELLANA;FRANCISCO DE ORELLANA;119;31/1/2024
2024;1;ORELLANA;LA JOYA DE LOS SACHAS;27;31/1/2024
2024;1;ORELLANA;LORETO;2;31/1/2024
2024;1;PASTAZA;ARAJUNO;1;31/1/2024
2024;1;PASTAZA;MERA;3;31/1/2024
2024;1;PASTAZA;PASTAZA;20;31/1/2024
2024;1;PICHINCHA;CAYAMBE;11;31/1/2024
2024;1;PICHINCHA;MEJIA;9;31/1/2024
2024;1;PICHINCHA;PEDRO MONCAYO;7;31/1/2024
2024;1;PICHINCHA;QUITO;409;31/1/2024
2024;1;PICHINCHA;RUMI¥AHUI;13;31/1/2024
2024;1;SANTA ELENA;LA LIBERTAD;7;31/1/2024
2024;1;SANTA ELENA;SALINAS;2;31/1/2024
2024;1;SANTA ELENA;SANTA ELENA;25;31/1/2024
2024;1;SUCUMBIOS;CASCALES;5;31/1/2024
2024;1;SUCUMBIOS;CUYABENO;1;31/1/2024
2024;1;SUCUMBIOS;LAGO AGRIO;94;31/1/2024
2024;1;SUCUMBIOS;SHUSHUFINDI ;52;31/1/2024
2024;1;TUNGURAHUA;AMBATO;137;31/1/2024
2024;1;TUNGURAHUA;BA¥OS;1;31/1/2024
2024;1;TUNGURAHUA;PATATE;4;31/1/2024
2024;1;TUNGURAHUA;PELILEO;6;31/1/2024
2024;1;TUNGURAHUA;SANTIAGO DE PILLARO;1;31/1/2024
2024;1;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;2;31/1/2024
2024;1;ZAMORA CHINCHIPE;CHINCHIPE;1;31/1/2024
2024;1;ZAMORA CHINCHIPE;EL PANGUI;5;31/1/2024
2024;1;ZAMORA CHINCHIPE;PAQUISHA;2;31/1/2024
2024;1;ZAMORA CHINCHIPE;YACUAMBI;1;31/1/2024
2024;1;ZAMORA CHINCHIPE;ZAMORA;6;31/1/2024
2024;1;ZAMORA CHINCHIPE;YANTZAZA;7;31/1/2024
2024;1;GALAPAGOS;SAN CRISTOBAL;10;31/1/2024
2024;1;GALAPAGOS;SANTA CRUZ;13;31/1/2024
2024;1;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;2;31/1/2024
2024;1;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;94;31/1/2024
2024;2;AZUAY;CAMILO PONCE ENRIQUEZ;3;29/02/2024
2024;2;AZUAY;CHORDELEG;1;29/02/2024
2024;2;AZUAY;CUENCA;246;29/02/2024
2024;2;AZUAY;GIRON;2;29/02/2024
2024;2;AZUAY;NABON;1;29/02/2024
2024;2;AZUAY;PUCARA;1;29/02/2024
2024;2;AZUAY;SAN FERNANDO;1;29/02/2024
2024;2;AZUAY;SIGSIG;1;29/02/2024
2024;2;BOLIVAR;CHILLANES;2;29/02/2024
2024;2;BOLIVAR;ECHEANDIA;1;29/02/2024
2024;2;BOLIVAR;GUARANDA;24;29/02/2024
2024;2;BOLIVAR;LAS NAVES;2;29/02/2024
2024;2;BOLIVAR;SAN MIGUEL;4;29/02/2024
2024;2;CA¥AR;AZOGUES;11;29/02/2024
2024;2;CA¥AR;BIBLIAN;7;29/02/2024
2024;2;CA¥AR;CA¥AR;6;29/02/2024
2024;2;CA¥AR;EL TAMBO;1;29/02/2024
2024;2;CA¥AR;LA TRONCAL;4;29/02/2024
2024;2;CARCHI;BOLIVAR;3;29/02/2024
2024;2;CARCHI;ESPEJO;7;29/02/2024
2024;2;CARCHI;MIRA;1;29/02/2024
2024;2;CARCHI;MONTUFAR;16;29/02/2024
2024;2;CARCHI;SAN PEDRO DE HUACA;3;29/02/2024
2024;2;CARCHI;TULCAN;35;29/02/2024
2024;2;CHIMBORAZO;CHAMBO;5;29/02/2024
2024;2;CHIMBORAZO;COLTA;2;29/02/2024
2024;2;CHIMBORAZO;CUMANDA;5;29/02/2024
2024;2;CHIMBORAZO;PALLATANGA;12;29/02/2024
2024;2;CHIMBORAZO;RIOBAMBA;72;29/02/2024
2024;2;COTOPAXI;LATACUNGA;45;29/02/2024
2024;2;COTOPAXI;PANGUA;6;29/02/2024
2024;2;COTOPAXI;PUJILI;6;29/02/2024
2024;2;COTOPAXI;SALCEDO;13;29/02/2024
2024;2;COTOPAXI;SAQUISILI;4;29/02/2024
2024;2;COTOPAXI;SIGCHOS;1;29/02/2024
2024;2;COTOPAXI;LA MANA;2;29/02/2024
2024;2;EL ORO;ARENILLAS;5;29/02/2024
2024;2;EL ORO;ATAHUALPA;4;29/02/2024
2024;2;EL ORO;BALSAS;2;29/02/2024
2024;2;EL ORO;GUABO;6;29/02/2024
2024;2;EL ORO;HUAQUILLAS;106;29/02/2024
2024;2;EL ORO;LAS LAJAS;1;29/02/2024
2024;2;EL ORO;MACHALA;236;29/02/2024
2024;2;EL ORO;MARCABELI;2;29/02/2024
2024;2;EL ORO;PASAJE;26;29/02/2024
2024;2;EL ORO;PI¥AS;8;29/02/2024
2024;2;EL ORO;PORTOVELO;2;29/02/2024
2024;2;EL ORO;SANTA ROSA;14;29/02/2024
2024;2;EL ORO;ZARUMA;3;29/02/2024
2024;2;ESMERALDAS;ATACAMES;3;29/02/2024
2024;2;ESMERALDAS;ELOY ALFARO;10;29/02/2024
2024;2;ESMERALDAS;ESMERALDAS;146;29/02/2024
2024;2;ESMERALDAS;MUISNE;1;29/02/2024
2024;2;ESMERALDAS;QUININDE;35;29/02/2024
2024;2;ESMERALDAS;SAN LORENZO;7;29/02/2024
2024;2;GALAPAGOS;SAN CRISTOBAL;4;29/02/2024
2024;2;GALAPAGOS;SANTA CRUZ;4;29/02/2024
2024;2;GUAYAS;ALFREDO BAQUERIZO MORENO;1;29/02/2024
2024;2;GUAYAS;BALAO;19;29/02/2024
2024;2;GUAYAS;BALZAR;2;29/02/2024
2024;2;GUAYAS;DAULE;56;29/02/2024
2024;2;GUAYAS;DURAN;34;29/02/2024
2024;2;GUAYAS;EL TRIUNFO;5;29/02/2024
2024;2;GUAYAS;EMPALME;8;29/02/2024
2024;2;GUAYAS;GENERAL ANTONIO ELIZALDE;2;29/02/2024
2024;2;GUAYAS;GUAYAQUIL;628;29/02/2024
2024;2;GUAYAS;LOMAS DE SARGENTILLO;4;29/02/2024
2024;2;GUAYAS;MARCELINO MARIDUE¥A;3;29/02/2024
2024;2;GUAYAS;MILAGRO;50;29/02/2024
2024;2;GUAYAS;NARANJAL;19;29/02/2024
2024;2;GUAYAS;NARANJITO;4;29/02/2024
2024;2;GUAYAS;NOBOL;2;29/02/2024
2024;2;GUAYAS;PEDRO CARBO;4;29/02/2024
2024;2;GUAYAS;PLAYAS;7;29/02/2024
2024;2;GUAYAS;SALITRE;4;29/02/2024
2024;2;GUAYAS;SAMBORONDON;2;29/02/2024
2024;2;GUAYAS;SAN JACINTO DE YAGUACHI;12;29/02/2024
2024;2;GUAYAS;SIMON BOLIVAR;3;29/02/2024
2024;2;IMBABURA;ANTONIO ANTE;3;29/02/2024
2024;2;IMBABURA;COTACACHI;8;29/02/2024
2024;2;IMBABURA;IBARRA;75;29/02/2024
2024;2;IMBABURA;OTAVALO;24;29/02/2024
2024;2;IMBABURA;SAN MIGUEL DE URCUQUI;2;29/02/2024
2024;2;LOJA;CALVAS;4;29/02/2024
2024;2;LOJA;CATAMAYO;11;29/02/2024
2024;2;LOJA;CELICA;1;29/02/2024
2024;2;LOJA;CHAGUARPAMBA;1;29/02/2024
2024;2;LOJA;ESPINDOLA;1;29/02/2024
2024;2;LOJA;LOJA;110;29/02/2024
2024;2;LOJA;OLMEDO;3;29/02/2024
2024;2;LOJA;PUYANGO;1;29/02/2024
2024;2;LOJA;ZAPOTILLO ;5;29/02/2024
2024;2;LOJA;GONZANAMA;4;29/02/2024
2024;2;LOJA;MACARA;1;29/02/2024
2024;2;LOS RIOS;BABAHOYO;30;29/02/2024
2024;2;LOS RIOS;BUENA FE;7;29/02/2024
2024;2;LOS RIOS;MOCACHE;4;29/02/2024
2024;2;LOS RIOS;MONTALVO;2;29/02/2024
2024;2;LOS RIOS;PALENQUE;1;29/02/2024
2024;2;LOS RIOS;PUEBLOVIEJO;3;29/02/2024
2024;2;LOS RIOS;QUEVEDO;35;29/02/2024
2024;2;LOS RIOS;VALENCIA;2;29/02/2024
2024;2;LOS RIOS;VENTANAS;4;29/02/2024
2024;2;LOS RIOS;VINCES;8;29/02/2024
2024;2;MANABI;24 DE MAYO;4;29/02/2024
2024;2;MANABI;BOLIVAR;8;29/02/2024
2024;2;MANABI;CALCETA;1;29/02/2024
2024;2;MANABI;CHONE;15;29/02/2024
2024;2;MANABI;EL CARMEN;7;29/02/2024
2024;2;MANABI;JAMA;1;29/02/2024
2024;2;MANABI;JARAMIJO;1;29/02/2024
2024;2;MANABI;JIPIJAPA;11;29/02/2024
2024;2;MANABI;JUNIN;1;29/02/2024
2024;2;MANABI;MANTA;52;29/02/2024
2024;2;MANABI;MONTECRISTI;13;29/02/2024
2024;2;MANABI;PEDERNALES;2;29/02/2024
2024;2;MANABI;PICHINCHA;1;29/02/2024
2024;2;MANABI;PORTOVIEJO;76;29/02/2024
2024;2;MANABI;ROCAFUERTE;6;29/02/2024
2024;2;MANABI;SANTA ANA;1;29/02/2024
2024;2;MANABI;SUCRE;7;29/02/2024
2024;2;MANABI;TOSAGUA;2;29/02/2024
2024;2;MORONA SANTIAGO;GUALAQUIZA;6;29/02/2024
2024;2;MORONA SANTIAGO;HUAMBOYA;3;29/02/2024
2024;2;MORONA SANTIAGO;LIMON INDANZA;4;29/02/2024
2024;2;MORONA SANTIAGO;MORONA;8;29/02/2024
2024;2;MORONA SANTIAGO;TAISHA;1;29/02/2024
2024;2;NAPO;ARCHIDONA;4;29/02/2024
2024;2;NAPO;CARLOS JULIO AROSEMENA TOLA;2;29/02/2024
2024;2;NAPO;EL CHACO;3;29/02/2024
2024;2;NAPO;QUIJOS;2;29/02/2024
2024;2;NAPO;TENA;23;29/02/2024
2024;2;ORELLANA;FRANCISCO DE ORELLANA;36;29/02/2024
2024;2;ORELLANA;LA JOYA DE LOS SACHAS;60;29/02/2024
2024;2;ORELLANA;LORETO;2;29/02/2024
2024;2;PASTAZA;MERA;5;29/02/2024
2024;2;PASTAZA;PASTAZA;54;29/02/2024
2024;2;PASTAZA;SANTA CLARA;3;29/02/2024
2024;2;PICHINCHA;CUMBAYA;1;29/02/2024
2024;2;PICHINCHA;MEJIA;9;29/02/2024
2024;2;PICHINCHA;PEDRO MONCAYO;4;29/02/2024
2024;2;PICHINCHA;QUITO;518;29/02/2024
2024;2;PICHINCHA;RUMI¥AHUI;27;29/02/2024
2024;2;SANTA ELENA;LA LIBERTAD;28;29/02/2024
2024;2;SANTA ELENA;SALINAS;8;29/02/2024
2024;2;SANTA ELENA;SANTA ELENA;25;29/02/2024
2024;2;SUCUMBIOS;CASCALES;7;29/02/2024
2024;2;SUCUMBIOS;LAGO AGRIO;76;29/02/2024
2024;2;SUCUMBIOS;PUTUMAYO;2;29/02/2024
2024;2;SUCUMBIOS;SHUSHUFINDI;30;29/02/2024
2024;2;TUNGURAHUA;AMBATO;96;29/02/2024
2024;2;TUNGURAHUA;BA¥OS;4;29/02/2024
2024;2;TUNGURAHUA;MOCHA;3;29/02/2024
2024;2;TUNGURAHUA;PATATE;2;29/02/2024
2024;2;TUNGURAHUA;PELILEO;6;29/02/2024
2024;2;TUNGURAHUA;QUERO;3;29/02/2024
2024;2;TUNGURAHUA;SANTIAGO DE PILLARO;5;29/02/2024
2024;2;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;1;29/02/2024
2024;2;ZAMORA CHINCHIPE;CHINCHIPE;4;29/02/2024
2024;2;ZAMORA CHINCHIPE;EL PANGUI;1;29/02/2024
2024;2;ZAMORA CHINCHIPE;NANGARITZA;22;29/02/2024
2024;2;ZAMORA CHINCHIPE;PAQUISHA;1;29/02/2024
2024;2;ZAMORA CHINCHIPE;YACUAMBI;2;29/02/2024
2024;2;ZAMORA CHINCHIPE;YANZATZA;1;29/02/2024
2024;2;ZAMORA CHINCHIPE;ZAMORA;57;29/02/2024
2024;2;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;9;29/02/2024
2024;2;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;93;29/02/2024
2024;3;AZUAY;CHORDELEG;1;31/03/2024
2024;3;AZUAY;CUENCA;363;31/03/2024
2024;3;AZUAY;O¥A;1;31/03/2024
2024;3;AZUAY;PAUTE;4;31/03/2024
2024;3;AZUAY;PUCARA;3;31/03/2024
2024;3;AZUAY;SANTA ISABEL;1;31/03/2024
2024;3;BOLIVAR;CALUMA;4;31/03/2024
2024;3;BOLIVAR;CHILLANES;5;31/03/2024
2024;3;BOLIVAR;CHIMBO;2;31/03/2024
2024;3;BOLIVAR;ECHEANDIA;3;31/03/2024
2024;3;BOLIVAR;GUARANDA;21;31/03/2024
2024;3;BOLIVAR;LAS NAVES;1;31/03/2024
2024;3;BOLIVAR;SAN MIGUEL;7;31/03/2024
2024;3;CA¥AR;AZOGUES;3;31/03/2024
2024;3;CA¥AR;CA¥AR;8;31/03/2024
2024;3;CA¥AR;DELEG;2;31/03/2024
2024;3;CA¥AR;LA TRONCAL;4;31/03/2024
2024;3;CA¥AR;SUSCAL;1;31/03/2024
2024;3;CA¥AR;BIBLIAN;3;31/03/2024
2024;3;CARCHI;BOLIVAR;3;31/03/2024
2024;3;CARCHI;ESPEJO;3;31/03/2024
2024;3;CARCHI;MONTUFAR;14;31/03/2024
2024;3;CARCHI;SAN PEDRO DE HUACA;1;31/03/2024
2024;3;CARCHI;TULCAN;42;31/03/2024
2024;3;CHIMBORAZO;CHAMBO;2;31/03/2024
2024;3;CHIMBORAZO;CHUNCHI;3;31/03/2024
2024;3;CHIMBORAZO;CUMANDA;4;31/03/2024
2024;3;CHIMBORAZO;GUANO;4;31/03/2024
2024;3;CHIMBORAZO;PALLATANGA;26;31/03/2024
2024;3;CHIMBORAZO;RIOBAMBA;167;31/03/2024
2024;3;COTOPAXI;LATACUNGA;98;31/03/2024
2024;3;COTOPAXI;PANGUA;4;31/03/2024
2024;3;COTOPAXI;PUJILI;13;31/03/2024
2024;3;COTOPAXI;SALCEDO;14;31/03/2024
2024;3;COTOPAXI;SAQUISILI;1;31/03/2024
2024;3;COTOPAXI;LA MANA;9;31/03/2024
2024;3;EL ORO;ARENILLAS;5;31/03/2024
2024;3;EL ORO;BALSAS;3;31/03/2024
2024;3;EL ORO;CHILLA;1;31/03/2024
2024;3;EL ORO;GUABO;36;31/03/2024
2024;3;EL ORO;HUAQUILLAS;28;31/03/2024
2024;3;EL ORO;MACHALA;186;31/03/2024
2024;3;EL ORO;MARCABELI;1;31/03/2024
2024;3;EL ORO;PASAJE;29;31/03/2024
2024;3;EL ORO;PI¥AS;2;31/03/2024
2024;3;EL ORO;PORTOVELO;1;31/03/2024
2024;3;EL ORO;SANTA ROSA;19;31/03/2024
2024;3;EL ORO;ZARUMA;7;31/03/2024
2024;3;ESMERALDAS;ATACAMES;2;31/03/2024
2024;3;ESMERALDAS;ELOY ALFARO;14;31/03/2024
2024;3;ESMERALDAS;ESMERALDAS;99;31/03/2024
2024;3;ESMERALDAS;MUISNE;2;31/03/2024
2024;3;ESMERALDAS;QUININDE;13;31/03/2024
2024;3;ESMERALDAS;SAN LORENZO;3;31/03/2024
2024;3;GUAYAS;ALFREDO BAQUERIZO MORENO;1;31/03/2024
2024;3;GUAYAS;BALAO;15;31/03/2024
2024;3;GUAYAS;DAULE;18;31/03/2024
2024;3;GUAYAS;DURAN;31;31/03/2024
2024;3;GUAYAS;EL TRIUNFO;1;31/03/2024
2024;3;GUAYAS;EMPALME;6;31/03/2024
2024;3;GUAYAS;GENERAL ANTONIO ELIZALDE;2;31/03/2024
2024;3;GUAYAS;GUAYAQUIL;634;31/03/2024
2024;3;GUAYAS;ISIDRO AYORA;2;31/03/2024
2024;3;GUAYAS;LOMAS DE SARGENTILLO;2;31/03/2024
2024;3;GUAYAS;MILAGRO;51;31/03/2024
2024;3;GUAYAS;NARANJAL;26;31/03/2024
2024;3;GUAYAS;NARANJITO;13;31/03/2024
2024;3;GUAYAS;PEDRO CARBO;4;31/03/2024
2024;3;GUAYAS;PLAYAS;12;31/03/2024
2024;3;GUAYAS;SALITRE;6;31/03/2024
2024;3;GUAYAS;SAMBORONDON;1;31/03/2024
2024;3;GUAYAS;SAN JACINTO DE YAGUACHI;9;31/03/2024
2024;3;GUAYAS;SANTA LUCIA;2;31/03/2024
2024;3;GUAYAS;SIMON BOLIVAR;7;31/03/2024
2024;3;IMBABURA;ANTONIO ANTE ;12;31/03/2024
2024;3;IMBABURA;COTACACHI;9;31/03/2024
2024;3;IMBABURA;IBARRA;82;31/03/2024
2024;3;IMBABURA;OTAVALO;17;31/03/2024
2024;3;IMBABURA;SAN MIGUEL DE URCUQUI;5;31/03/2024
2024;3;LOJA;CATAMAYO;15;31/03/2024
2024;3;LOJA;CELICA;4;31/03/2024
2024;3;LOJA;CHAGUARPAMBA;3;31/03/2024
2024;3;LOJA;LOJA;111;31/03/2024
2024;3;LOJA;OLMEDO;2;31/03/2024
2024;3;LOJA;PALTAS;1;31/03/2024
2024;3;LOJA;PINDAL;3;31/03/2024
2024;3;LOJA;PUYANGO;4;31/03/2024
2024;3;LOJA;QUILANGA;3;31/03/2024
2024;3;LOJA;SARAGURO;5;31/03/2024
2024;3;LOJA;ZAPOTILLO;3;31/03/2024
2024;3;LOJA;GONZANAMA;1;31/03/2024
2024;3;LOS RIOS;BABAHOYO;46;31/03/2024
2024;3;LOS RIOS;BUENA FE;2;31/03/2024
2024;3;LOS RIOS;MONTALVO;4;31/03/2024
2024;3;LOS RIOS;PALENQUE;2;31/03/2024
2024;3;LOS RIOS;PUEBLOVIEJO;1;31/03/2024
2024;3;LOS RIOS;QUEVEDO;32;31/03/2024
2024;3;LOS RIOS;URDANETA;1;31/03/2024
2024;3;LOS RIOS;VALENCIA;3;31/03/2024
2024;3;LOS RIOS;VENTANAS;3;31/03/2024
2024;3;LOS RIOS;VINCES;1;31/03/2024
2024;3;MANABI; MANTA;1;31/03/2024
2024;3;MANABI;24 DE MAYO;5;31/03/2024
2024;3;MANABI;BOLIVAR;10;31/03/2024
2024;3;MANABI;CHONE;19;31/03/2024
2024;3;MANABI;EL CARMEN;12;31/03/2024
2024;3;MANABI;FLAVIO ALFARO;2;31/03/2024
2024;3;MANABI;JAMA;2;31/03/2024
2024;3;MANABI;JIPIJAPA;12;31/03/2024
2024;3;MANABI;MANTA;65;31/03/2024
2024;3;MANABI;MONTECRISTI;125;31/03/2024
2024;3;MANABI;PAJAN;7;31/03/2024
2024;3;MANABI;PEDERNALES;4;31/03/2024
2024;3;MANABI;PICHINCHA;7;31/03/2024
2024;3;MANABI;PORTOVIEJO;79;31/03/2024
2024;3;MANABI;PUERTO LOPEZ;2;31/03/2024
2024;3;MANABI;ROCAFUERTE;6;31/03/2024
2024;3;MANABI;SANTA ANA;2;31/03/2024
2024;3;MANABI;SUCRE;4;31/03/2024
2024;3;MANABI;TOSAGUA;3;31/03/2024
2024;3;MORONA SANTIAGO;GUALAQUIZA;17;31/03/2024
2024;3;MORONA SANTIAGO;HUAMBOYA;3;31/03/2024
2024;3;MORONA SANTIAGO;LIMON INDANZA;1;31/03/2024
2024;3;MORONA SANTIAGO;LOGRO¥O;6;31/03/2024
2024;3;MORONA SANTIAGO;MORONA;55;31/03/2024
2024;3;MORONA SANTIAGO;PALORA;3;31/03/2024
2024;3;MORONA SANTIAGO;SUCUA;9;31/03/2024
2024;3;NAPO;EL CHACO;1;31/03/2024
2024;3;NAPO;TENA;23;31/03/2024
2024;3;ORELLANA;FRANCISCO DE ORELLANA;98;31/03/2024
2024;3;ORELLANA;LA JOYA DE LOS SACHAS;11;31/03/2024
2024;3;PASTAZA;MERA;5;31/03/2024
2024;3;PASTAZA;PASTAZA;28;31/03/2024
2024;3;PASTAZA;SANTA CLARA;2;31/03/2024
2024;3;PICHINCHA;CAYAMBE;16;31/03/2024
2024;3;PICHINCHA;MEJIA;11;31/03/2024
2024;3;PICHINCHA;PEDRO MONCAYO;7;31/03/2024
2024;3;PICHINCHA;QUITO;611;31/03/2024
2024;3;PICHINCHA;RUMI¥AHUI;29;31/03/2024
2024;3;PICHINCHA;SAN MIGUEL DE LOS BANCOS ;1;31/03/2024
2024;3;SANTA ELENA;LA LIBERTAD;21;31/03/2024
2024;3;SANTA ELENA;SALINAS;17;31/03/2024
2024;3;SANTA ELENA;SANTA ELENA;31;31/03/2024
2024;3;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;6;31/03/2024
2024;3;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;156;31/03/2024
2024;3;SUCUMBIOS;CUYABENO;1;31/03/2024
2024;3;SUCUMBIOS;LAGO AGRIO;78;31/03/2024
2024;3;SUCUMBIOS;PUTUMAYO;1;31/03/2024
2024;3;SUCUMBIOS;SHUSHUFINDI;38;31/03/2024
2024;3;SUCUMBIOS;SUCUMBIOS;2;31/03/2024
2024;3;TUNGURAHUA;AMBATO;80;31/03/2024
2024;3;TUNGURAHUA;BA¥OS;4;31/03/2024
2024;3;TUNGURAHUA;CEVALLOS;1;31/03/2024
2024;3;TUNGURAHUA;MOCHA;1;31/03/2024
